class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
Burned,1552,1570,1574,2624,1326,1323,1383,1500,345916.534,3768793.115
Burned,1861,1841,1962,2963,1742,1891,2081,2550,345952.162,3768744.156
Burned,1485,1514,1556,2604,1316,1316,1391,1540,345932.701,3768723.477
Burned,1874,1918,1977,3111,1638,1772,2103,2345,345935.734,3768805.891
Burned,1715,1766,1804,3138,1434,1536,1681,2024,345993.087,3768777.279
Burned,1809,1875,1945,3087,1606,1692,1876,2322,345944.665,3768803.079
Burned,1593,1627,1712,2799,1346,1368,1476,1621,345968.881,3768810.978
Burned,1441,1458,1470,2446,1244,1243,1300,1486,345926.212,3768748.024
Burned,1861,1841,1962,2963,1742,1891,2081,2550,345950.996,3768747.541
Burned,1627,1632,1697,2696,1339,1360,1453,1776,345939.352,3768750.037
Burned,1895,1926,1994,3170,1457,1598,1844,2119,345956.345,3768766.365
Burned,1567,1592,1658,2830,1406,1444,1547,1783,345970.489,3768806.174
Burned,1750,1747,1832,2927,1378,1494,1666,1906,345934.557,3768787.330
Burned,1662,1693,1749,2750,1403,1494,1672,1870,345956.284,3768725.575
Burned,1685,1691,1820,2800,1372,1414,1569,1925,345935.487,3768767.329
Burned,1631,1638,1726,2812,1349,1376,1498,1650,345972.510,3768716.047
Burned,1696,1744,1782,3121,1412,1486,1637,1885,345980.065,3768778.551
Burned,1815,1806,1868,3037,1503,1590,1679,1989,345965.139,3768750.035
Burned,1567,1592,1658,2830,1406,1444,1547,1783,345978.979,3768800.211
Burned,1880,1923,1969,3190,1433,1575,1744,1981,345954.120,3768771.835
Burned,1655,1676,1754,2975,1375,1460,1585,1877,345991.771,3768723.331
Burned,1846,1867,1934,3084,1538,1688,1894,2254,345940.762,3768792.453
Burned,1725,1771,1794,3046,1434,1467,1572,1758,345969.757,3768783.740
Burned,1726,1793,1867,3015,1476,1511,1629,1900,345959.216,3768809.194
Burned,1757,1794,1844,3085,1415,1468,1567,1781,345964.309,3768769.219
Burned,1497,1517,1533,2618,1350,1371,1422,1559,345931.412,3768716.188
Burned,1750,1747,1832,2927,1378,1494,1666,1906,345939.803,3768781.073
Burned,1783,1772,1885,2853,1367,1454,1643,1861,345941.767,3768746.922
Burned,1753,1772,1853,2840,1522,1679,1776,2236,345958.296,3768731.297
Burned,1658,1692,1742,2797,1414,1514,1631,1932,345969.662,3768724.212
Burned,1846,1834,1952,2960,1502,1654,1945,2258,345946.474,3768756.569
Burned,1799,1809,1870,3005,1496,1662,1762,2124,345937.075,3768799.291
Burned,1608,1627,1699,2845,1366,1402,1510,1683,345989.237,3768721.251
Burned,1615,1616,1682,2719,1361,1390,1428,1666,345920.648,3768785.235
Burned,1730,1727,1768,2955,1355,1360,1512,1652,345972.215,3768743.655
Burned,1655,1676,1754,2975,1375,1460,1585,1877,345990.502,3768729.805
Burned,1525,1533,1655,2543,1292,1294,1407,1608,345925.950,3768767.482
Burned,1727,1783,1819,3088,1472,1490,1588,1807,345969.394,3768770.549
Burned,1627,1632,1697,2696,1339,1360,1453,1776,345936.176,3768755.709
Burned,1568,1580,1619,2633,1280,1288,1342,1521,345939.530,3768743.022
Burned,1608,1627,1699,2845,1366,1402,1510,1683,345989.222,3768720.315
Burned,1441,1458,1470,2446,1244,1243,1300,1486,345926.821,3768746.966
Burned,1574,1642,1730,2381,1172,1213,1299,1432,343123.275,3769269.490
Burned,1565,1610,1720,2420,1234,1332,1341,1582,343134.249,3769266.454
Burned,1615,1694,1801,2530,1438,1452,1626,2107,343134.842,3769215.508
Burned,1605,1631,1675,2723,1376,1437,1544,1750,343043.196,3769201.942
Burned,1346,1386,1407,2133,1203,1206,1206,1324,343078.087,3769149.583
Burned,1227,1253,1280,1874,1096,1126,1110,1188,343036.759,3769245.763
Burned,1521,1530,1558,2370,1430,1460,1540,1665,343095.821,3769163.844
Burned,1267,1272,1352,1902,1165,1153,1210,1368,343087.262,3769251.913
Burned,1306,1352,1415,2075,1180,1131,1189,1301,343091.084,3769237.646
Burned,1728,1770,1851,3068,1234,1304,1420,1624,343151.578,3769313.541
Burned,1249,1254,1325,1894,1155,1179,1228,1369,343098.044,3769249.534
Burned,1856,1911,2011,2855,1518,1637,1874,2226,343124.437,3769273.375
Burned,2061,2098,2149,3055,1684,1843,2116,2707,343104.194,3769281.383
Burned,1435,1482,1520,2235,1238,1268,1350,1603,343127.720,3769158.310
Burned,1629,1661,1687,2665,1481,1531,1593,1826,343098.969,3769202.093
Burned,1465,1494,1526,2516,1358,1383,1420,1612,343075.744,3769216.686
Burned,1402,1461,1499,2183,1189,1182,1253,1413,343145.661,3769239.226
Burned,1291,1288,1365,1905,1136,1181,1242,1514,343093.560,3769253.664
Burned,1461,1518,1573,2254,1227,1268,1370,1774,343136.874,3769151.212
Burned,1249,1285,1319,1951,1141,1164,1178,1352,343065.705,3769241.917
Burned,1517,1574,1702,2309,1233,1330,1441,2109,343126.345,3769228.321
Burned,1635,1643,1683,2637,1501,1592,1679,1916,343072.370,3769179.858
Burned,2127,2177,2224,3251,2010,2278,2556,3020,343151.235,3769280.369
Burned,1380,1432,1481,2309,1321,1328,1389,1539,343081.906,3769225.251
Burned,1657,1687,1716,2683,1392,1440,1540,1813,343080.030,3769187.964
Burned,1249,1285,1319,1951,1141,1164,1178,1352,343064.401,3769249.355
Burned,1461,1518,1573,2254,1227,1268,1370,1774,343132.329,3769150.491
Burned,1372,1427,1495,2057,1138,1140,1193,1541,343118.397,3769239.843
Burned,1630,1676,1741,2530,1311,1377,1497,1883,343136.706,3769199.205
Burned,1584,1599,1612,2472,1405,1442,1513,1710,343109.054,3769176.753
Burned,2196,2194,2289,3410,1854,2050,2334,2823,343130.097,3769286.298
Burned,1521,1530,1558,2370,1430,1460,1540,1665,343094.935,3769160.214
Burned,1198,1239,1266,1787,1129,1098,1155,1322,343057.142,3769255.853
Burned,1400,1428,1462,2212,1249,1262,1298,1415,343089.391,3769150.238
Burned,1365,1385,1434,2138,1199,1224,1260,1421,343102.268,3769141.590
Burned,1542,1550,1586,2421,1466,1486,1556,1700,343080.948,3769165.349
Burned,1613,1660,1700,2719,1575,1601,1693,2003,343031.454,3769214.176
Burned,1380,1432,1481,2309,1321,1328,1389,1539,343082.581,3769229.291
Burned,1607,1640,1693,2532,1384,1447,1486,1641,343140.631,3769191.841
Burned,1355,1385,1419,2124,1197,1200,1231,1333,343088.604,3769149.561
Burned,1856,1911,2011,2855,1518,1637,1874,2226,343121.482,3769274.269
Burned,1477,1503,1561,2494,1410,1408,1540,1728,343038.930,3769221.617
Burned,1577,1588,1613,2625,1371,1444,1506,1742,343056.923,3769185.530
Burned,1358,1386,1472,2034,1158,1198,1264,1482,343085.571,3769269.655
Burned,1314,1321,1355,1897,1078,1151,1162,1406,343106.456,3769252.014
Burned,1400,1427,1464,2208,1247,1295,1326,1492,343116.457,3769156.249
Burned,1536,1526,1620,2387,1103,1147,1204,1311,343141.643,3769269.735
Burned,1479,1535,1622,2267,1185,1237,1342,1796,343142.749,3769152.122
Burned,1538,1557,1605,2608,1401,1482,1564,1824,343055.584,3769219.667
Burned,1312,1350,1405,2187,1135,1150,1147,1299,343020.855,3769239.409
Urban,2434,2767,3084,2628,2088,2178,2285,3019,354685.468,3768257.567
Urban,2575,2920,3176,2719,2102,2520,2391,3093,354685.858,3768248.124
Urban,2670,2983,3059,2826,2100,2274,2462,3344,354697.329,3768229.998
Urban,2178,3089,3329,2611,1197,1425,1315,3143,354653.619,3768219.373
Urban,2434,2767,3084,2628,2088,2178,2285,3019,354686.042,3768256.781
Urban,2578,3261,3488,2842,1634,1812,1906,3829,354656.882,3768230.211
Urban,2427,2645,2731,2720,1756,1800,1930,2510,354720.481,3768218.346
Urban,2450,3026,3164,2711,1717,2108,1899,3052,354664.553,3768242.548
Urban,2555,2955,3051,2715,1984,2102,2242,3061,354689.359,3768219.278
Urban,2409,3202,3480,2748,1363,1621,1461,3635,354658.742,3768228.226
Urban,2450,3026,3164,2711,1717,2108,1899,3052,354666.615,3768242.660
Urban,2744,3128,3215,2820,2924,3310,3122,3932,354683.534,3768228.379
Urban,2575,2920,3176,2719,2102,2520,2391,3093,354680.728,3768244.583
Urban,2464,2774,2841,2814,1925,2070,2204,2830,354700.849,3768235.659
Urban,2464,2774,2841,2814,1925,2070,2204,2830,354701.581,3768236.290
Urban,2320,2993,3165,2606,1490,1554,1620,3200,354669.821,3768212.250
Urban,2450,3026,3164,2711,1717,2108,1899,3052,354665.484,3768242.519
Urban,2554,3158,3337,2760,1407,1854,1600,4044,354661.080,3768236.851
Urban,2578,3261,3488,2842,1634,1812,1906,3829,354657.519,3768237.999
Urban,2622,3123,3249,2749,2996,3200,3260,4088,354679.799,3768221.345
Urban,2382,2668,2987,2614,2188,2410,2532,3299,354698.697,3768263.413
Urban,2427,2645,2731,2720,1756,1800,1930,2510,354721.503,3768219.321
Urban,2274,2558,2650,2698,1782,1813,2042,2500,354712.818,3768219.780
Urban,2274,2558,2650,2698,1782,1813,2042,2500,354714.004,3768215.387
Urban,2345,2709,2843,2729,1944,2252,2202,2775,354700.373,3768263.367
Urban,2382,2668,2987,2614,2188,2410,2532,3299,354694.026,3768260.288
Urban,2409,3202,3480,2748,1363,1621,1461,3635,354655.145,3768226.872
Urban,2622,3123,3249,2749,2996,3200,3260,4088,354676.341,3768221.908
Urban,2382,2668,2987,2614,2188,2410,2532,3299,354698.589,3768266.685
Urban,2622,3123,3249,2749,2996,3200,3260,4088,354670.205,3768225.742
Urban,2413,2911,3105,2653,2204,2330,2331,2715,354678.780,3768246.810
Urban,2434,2767,3084,2628,2088,2178,2285,3019,354689.833,3768256.283
Urban,2578,3261,3488,2842,1634,1812,1906,3829,354659.909,3768232.729
Urban,2178,3089,3329,2611,1197,1425,1315,3143,354657.338,3768212.063
Urban,2495,2801,3063,2707,2170,2286,2514,3553,354693.586,3768256.321
Urban,2382,2668,2987,2614,2188,2410,2532,3299,354693.316,3768262.210
Urban,2670,2983,3059,2826,2100,2274,2462,3344,354698.840,3768220.905
Urban,2744,3128,3215,2820,2924,3310,3122,3932,354688.670,3768225.229
Urban,2445,2948,3072,2641,2140,2106,2422,3112,354672.116,3768217.197
Urban,2511,3147,3338,2725,1442,1732,1596,3709,354665.825,3768225.654
Urban,2345,2709,2843,2729,1944,2252,2202,2775,354701.985,3768261.458
Urban,2491,2891,2899,2844,2046,2108,2328,2710,354708.127,3768242.755
Urban,2701,3005,3117,2842,2094,2214,2366,3514,354690.322,3768237.644
Urban,2178,3089,3329,2611,1197,1425,1315,3143,354658.067,3768210.009
Urban,2491,2891,2899,2844,2046,2108,2328,2710,354705.663,3768243.236
Urban,2751,3117,3257,2821,2948,2908,3084,3832,354684.073,3768231.424
Urban,2554,3158,3337,2760,1407,1854,1600,4044,354669.312,3768230.525
Urban,2701,3005,3117,2842,2094,2214,2366,3514,354696.296,3768230.843
Urban,2300,2626,2717,2703,1906,2096,2208,2651,354704.905,3768215.130
Urban,2382,2668,2987,2614,2188,2410,2532,3299,354699.076,3768261.778
Urban,2535,2704,2976,2919,1902,1872,2051,2920,355695.930,3768088.496
Urban,2595,2784,2980,2877,1866,1938,2074,2810,355694.104,3768095.217
Urban,2592,2921,2899,3040,1682,1771,1919,2655,355709.532,3768096.766
Urban,2535,2704,2976,2919,1902,1872,2051,2920,355691.836,3768085.851
Urban,2352,2707,2718,2583,1761,2019,1908,3024,355662.964,3768114.879
Urban,2388,2840,2859,2711,2020,1998,2114,2476,355668.962,3768091.113
Urban,2265,2524,2852,2785,2018,2032,2227,2628,355681.603,3768077.234
Urban,2441,2597,2984,2967,1720,1740,2006,2724,355698.592,3768076.701
Urban,2251,2699,2680,2771,1730,1926,1932,2545,355710.111,3768137.533
Urban,2518,2788,2967,2778,2002,2290,2464,3302,355691.052,3768112.083
Urban,2317,2798,2810,2786,1863,2174,2218,3393,355679.791,3768077.353
Urban,2393,2702,2945,2513,1733,1844,1977,2740,355653.872,3768108.708
Urban,2302,2753,2818,2896,1629,1867,1826,2776,355707.585,3768116.410
Urban,2559,2791,2944,2706,2258,2244,2542,2898,355683.858,3768118.213
Urban,2728,2983,3012,3158,2410,2582,2738,3700,355708.213,3768089.847
Urban,2550,2755,2960,2785,2340,2434,2642,3214,355680.779,3768093.199
Urban,2535,2704,2976,2919,1902,1872,2051,2920,355691.148,3768081.336
Urban,2550,2755,2960,2785,2340,2434,2642,3214,355680.370,3768092.132
Urban,2388,2821,2841,2781,2126,2476,2336,3185,355678.096,3768080.534
Urban,2424,2761,2749,2680,2736,2610,2799,3211,355679.580,3768117.379
Urban,2847,3018,3208,3332,2658,3108,2948,3739,355705.155,3768078.744
Urban,2550,2755,2960,2785,2340,2434,2642,3214,355683.758,3768099.517
Urban,2457,2834,2840,2764,2546,2444,2654,2989,355671.187,3768099.216
Urban,2441,2833,2867,2978,1728,1768,1892,2438,355709.543,3768105.787
Urban,2847,3018,3208,3332,2658,3108,2948,3739,355708.404,3768077.842
Urban,2422,2650,2919,2793,1880,2278,2182,2842,355684.441,3768086.097
Urban,2527,2838,2805,2735,3216,3382,3213,3432,355674.804,3768101.887
Urban,2622,2837,2996,2842,1886,2234,2226,3200,355695.625,3768102.267
Urban,2265,2524,2852,2785,2018,2032,2227,2628,355684.968,3768078.540
Urban,2535,2704,2976,2919,1902,1872,2051,2920,355696.483,3768083.411
Urban,2441,2792,2795,2653,2122,2354,2176,2633,355667.317,3768107.622
Urban,2319,2887,2840,2790,1634,1766,2013,2992,355668.415,3768074.621
Urban,2518,2788,2967,2778,2002,2290,2464,3302,355696.124,3768118.205
Urban,2595,2784,2980,2877,1866,1938,2074,2810,355691.400,3768092.795
Urban,2728,2983,3012,3158,2410,2582,2738,3700,355708.330,3768087.849
Urban,2441,2833,2867,2978,1728,1768,1892,2438,355709.212,3768105.354
Urban,2302,2753,2818,2896,1629,1867,1826,2776,355709.864,3768115.438
Urban,2319,2887,2840,2790,1634,1766,2013,2992,355666.661,3768079.706
Urban,2592,2921,2899,3040,1682,1771,1919,2655,355706.130,3768090.551
Urban,2535,2704,2976,2919,1902,1872,2051,2920,355699.078,3768085.230
Urban,2527,2838,2805,2735,3216,3382,3213,3432,355678.616,3768100.222
Urban,2650,2838,2976,2761,2874,3290,3140,3763,355689.055,3768109.930
Urban,2550,2755,2960,2785,2340,2434,2642,3214,355688.428,3768099.076
Urban,2550,2755,2960,2785,2340,2434,2642,3214,355685.510,3768092.548
Urban,2283,2638,2893,2685,1678,1844,2051,3296,355693.560,3768121.209
Urban,2441,2833,2867,2978,1728,1768,1892,2438,355704.742,3768109.066
Urban,2251,2699,2680,2771,1730,1926,1932,2545,355714.466,3768131.474
Urban,2393,2702,2945,2513,1733,1844,1977,2740,355657.000,3768108.973
Urban,2535,2704,2976,2919,1902,1872,2051,2920,355691.741,3768083.370
Urban,2457,2834,2840,2764,2546,2444,2654,2989,355671.780,3768090.213
Urban,4189,3946,4081,3542,4156,4300,4908,4763,359284.566,3768247.719
Urban,3054,2996,3057,2968,2642,2770,2832,3211,359288.783,3768239.987
Urban,4060,4086,3868,3572,3622,3894,4187,4211,359311.358,3768262.102
Urban,3943,3933,3948,3442,5800,5776,5681,5709,359272.439,3768260.372
Urban,5257,5213,4956,4030,4452,4604,4759,4935,359294.633,3768266.828
Urban,3496,3358,3529,3244,1497,1672,2126,1907,359313.622,3768214.133
Urban,2552,2635,2619,2725,1667,1752,1914,2041,359283.992,3768222.651
Urban,5004,4750,4785,3971,5140,5456,5660,5876,359294.348,3768250.065
Urban,3263,3399,3268,3114,2800,2812,3182,3278,359285.405,3768206.145
Urban,3594,3555,3596,3219,2082,2276,2436,2876,359328.860,3768217.117
Urban,4638,4408,4404,4097,3352,3768,4408,4348,359325.051,3768160.428
Urban,3491,3360,3387,3135,2538,2738,2959,2997,359274.931,3768240.558
Urban,4084,4036,4011,3817,2952,3180,3264,3668,359325.500,3768154.265
Urban,4253,4206,4278,3742,4100,4176,4252,4564,359281.969,3768178.963
Urban,6115,5909,5876,4655,6208,6412,6936,6722,359309.131,3768198.652
Urban,2457,2555,2569,2600,1511,1596,1595,1798,359326.410,3768225.452
Urban,4864,4769,4711,3909,4956,5160,5741,5651,359327.329,3768202.367
Urban,2758,2763,2725,2762,2220,2372,2418,2664,359271.696,3768236.800
Urban,2457,2555,2569,2600,1511,1596,1595,1798,359322.504,3768229.363
Urban,3825,3902,3835,3469,3540,3922,4516,4507,359291.079,3768203.499
Urban,3496,3358,3529,3244,1497,1672,2126,1907,359311.299,3768213.572
Urban,3594,3555,3596,3219,2082,2276,2436,2876,359325.144,3768210.169
Urban,2345,2447,2491,2504,1900,2044,2046,2619,359341.916,3768256.948
Urban,4638,4408,4404,4097,3352,3768,4408,4348,359321.069,3768167.351
Urban,3278,3197,3344,3172,1493,1561,1804,2029,359304.633,3768217.963
Urban,4399,4227,4189,3733,4864,5308,5393,5601,359302.628,3768259.077
Urban,4261,4003,4140,3620,4372,4884,5177,5280,359297.114,3768244.462
Urban,4236,4082,4138,3898,2948,3246,3465,3629,359315.246,3768153.221
Urban,3155,3058,3066,3066,2340,2534,2627,2736,359314.435,3768242.431
Urban,3715,3606,3569,3388,3312,3562,3564,3942,359310.393,3768254.151
Urban,2496,2499,2567,2643,2216,2428,2440,2603,359333.747,3768252.119
Urban,4299,4248,4120,3633,4784,4948,5080,5248,359282.230,3768192.814
Urban,3029,2972,3020,2976,2324,2688,2824,2974,359292.698,3768239.952
Urban,3715,3606,3569,3388,3312,3562,3564,3942,359310.599,3768252.359
Urban,2941,3073,3043,3003,1509,1640,1632,2273,359296.211,3768218.822
Urban,3263,3399,3268,3114,2800,2812,3182,3278,359288.655,3768202.717
Urban,3496,3358,3529,3244,1497,1672,2126,1907,359311.937,3768217.076
Urban,3715,3606,3569,3388,3312,3562,3564,3942,359317.790,3768252.948
Urban,4299,4248,4120,3633,4784,4948,5080,5248,359280.215,3768191.546
Urban,2552,2635,2619,2725,1667,1752,1914,2041,359289.218,3768223.230
Urban,2538,2578,2541,2722,1940,1962,1968,2122,359302.705,3768222.615
Urban,2511,2552,2515,2631,2006,2068,2122,2344,359268.652,3768235.336
Urban,3594,3555,3596,3219,2082,2276,2436,2876,359320.978,3768214.942
Urban,2345,2447,2491,2504,1900,2044,2046,2619,359344.872,3768252.820
Urban,4189,3946,4081,3542,4156,4300,4908,4763,359288.887,3768243.046
Urban,4154,4110,4074,3760,2378,2664,3018,3072,359338.695,3768159.271
Urban,3707,3530,3566,3368,2770,3092,3376,3617,359307.706,3768244.509
Urban,2941,3073,3043,3003,1509,1640,1632,2273,359295.418,3768211.714
Urban,5004,4750,4785,3971,5140,5456,5660,5876,359296.878,3768256.630
Urban,2285,2344,2408,2479,2198,2404,2568,2516,359331.064,3768247.967
Urban,2234,2360,2439,2398,1957,2064,2018,2371,361556.743,3766130.155
Urban,2233,2350,2376,2361,2288,2372,2190,2557,361471.041,3766153.218
Urban,2080,2361,2407,2363,1906,2076,2174,2639,361490.925,3766164.230
Urban,2128,2316,2496,2369,2034,2198,2350,2902,361538.260,3766208.219
Urban,2103,2345,2466,2400,1492,1684,1690,2416,361502.319,3766168.030
Urban,2096,2323,2419,2402,1875,2108,2032,2494,361512.862,3766142.702
Urban,2022,2266,2355,2299,1680,1809,1808,2382,361516.409,3766124.569
Urban,2381,2489,2581,2552,1662,1822,1924,2525,361579.568,3766137.168
Urban,2694,2723,2683,2805,2802,3036,2848,3232,361567.031,3766166.439
Urban,2470,2614,2676,2571,1786,2060,2310,2416,361536.817,3766193.608
Urban,2178,2409,2477,2375,2012,2270,2300,2622,361462.833,3766163.113
Urban,2063,2345,2469,2375,1392,1540,1566,2317,361500.392,3766178.756
Urban,2087,2245,2312,2351,1676,1905,1858,2247,361495.599,3766157.153
Urban,1830,2203,2300,2156,1345,1517,1457,2728,361494.220,3766186.480
Urban,2326,2550,2648,2542,1694,1932,2136,2499,361515.056,3766173.971
Urban,2442,2553,2644,2653,2016,2178,2242,2344,361558.038,3766196.633
Urban,2518,2596,2707,2571,2005,2306,2346,2759,361449.941,3766175.937
Urban,2761,2816,2817,2770,2644,2820,2818,2920,361556.452,3766159.188
Urban,2424,2558,2625,2509,2021,2410,2536,3089,361456.880,3766182.699
Urban,2123,2334,2371,2401,1791,1890,2030,2464,361554.795,3766205.035
Urban,2141,2276,2317,2347,1908,1922,2076,2194,361489.408,3766150.589
Urban,1919,2080,2222,2145,1225,1391,1484,2230,361516.396,3766201.453
Urban,2087,2378,2396,2343,1808,1860,2070,2576,361481.514,3766164.455
Urban,2604,2735,2817,2640,2072,2302,2382,2998,361489.419,3766119.771
Urban,2194,2415,2507,2395,1908,2050,2062,2631,361506.341,3766128.009
Urban,2478,2595,2510,2633,2240,2282,2462,2727,361573.921,3766157.286
Urban,2501,2569,2608,2547,1941,2108,2134,2488,361473.488,3766133.969
Urban,2622,2711,2738,2658,2332,2468,2682,3179,361476.088,3766127.456
Urban,2141,2276,2317,2347,1908,1922,2076,2194,361480.861,3766150.690
Urban,2996,3112,3075,2939,2428,2816,3258,3634,361533.985,3766170.654
Urban,2604,2735,2817,2640,2072,2302,2382,2998,361489.555,3766114.385
Urban,2742,2804,2886,2819,2548,2826,3068,3454,361548.878,3766181.692
Urban,1798,2072,2158,2146,1271,1353,1362,1776,361539.579,3766125.191
Urban,1982,2240,2326,2277,1328,1462,1556,2219,361537.478,3766134.440
Urban,2442,2553,2644,2653,2016,2178,2242,2344,361555.029,3766198.638
Urban,2306,2485,2586,2477,1937,2042,2154,2432,361451.019,3766178.507
Urban,2140,2273,2351,2368,1596,1754,1770,2273,361498.823,3766143.534
Urban,2330,2543,2651,2550,1628,1822,1982,2870,361511.321,3766166.526
Urban,2442,2553,2644,2653,2016,2178,2242,2344,361555.949,3766196.775
Urban,2461,2571,2658,2629,1772,2076,2208,2535,361549.251,3766192.349
Urban,1860,2124,2228,2183,1606,1650,1766,2362,361506.316,3766195.381
Urban,2079,2321,2399,2355,1558,1767,1719,2500,361505.862,3766137.162
Urban,2721,2834,2824,2763,2338,2528,2570,3174,361477.666,3766117.240
Urban,2470,2614,2676,2571,1786,2060,2310,2416,361534.236,3766193.962
Urban,2087,2245,2312,2351,1676,1905,1858,2247,361497.501,3766157.970
Urban,2114,2283,2364,2320,1544,1690,1700,2342,361544.327,3766132.092
Urban,2861,2861,2924,2928,2366,2522,2812,2804,361557.749,3766172.762
Urban,2234,2360,2439,2398,1957,2064,2018,2371,361554.628,3766131.358
Urban,2237,2494,2592,2503,1726,1878,1982,2692,361528.471,3766148.815
Urban,2688,2699,2702,2834,2322,2624,2584,2693,361569.220,3766176.516
Urban,2141,2620,2678,2428,1221,1482,1428,2556,362689.900,3766712.927
Urban,1924,2189,2233,2203,1380,1624,1804,2106,362682.182,3766584.029
Urban,2998,3101,3229,2802,2092,2616,2626,3295,362667.198,3766648.790
Urban,2552,2587,2566,2480,2396,2766,2892,2846,362613.506,3766621.766
Urban,2307,2708,2902,2582,1874,2230,2218,3078,362580.500,3766624.153
Urban,1983,2679,2767,2308,1367,1640,1556,3424,362625.165,3766584.080
Urban,2577,2799,2905,2673,2790,2954,2958,3634,362593.468,3766634.055
Urban,2169,2579,2747,2422,1688,1954,1960,3336,362605.746,3766608.242
Urban,1839,2287,2350,2204,1414,1531,1438,2227,362569.899,3766662.956
Urban,2133,2565,2668,2446,1475,1696,1710,2977,362679.802,3766710.611
Urban,2688,2903,2982,2755,2802,3038,3084,3712,362590.848,3766648.466
Urban,2284,2459,2637,2595,1602,1947,2034,2464,362593.899,3766678.477
Urban,2026,2465,2419,2357,1367,1633,1689,2922,362577.666,3766603.177
Urban,2038,2620,2807,2525,1432,1665,1604,3203,362552.265,3766641.496
Urban,2159,2635,2702,2336,1691,1798,1906,2522,362624.037,3766603.141
Urban,2233,2572,2692,2496,1646,1714,1836,2824,362687.551,3766654.705
Urban,2423,2514,2539,2666,1990,2160,2258,2460,362628.819,3766672.622
Urban,2059,2553,2518,2380,1642,1834,1918,2786,362570.100,3766612.887
Urban,3636,3728,3704,3007,4416,5140,4876,5229,362655.498,3766652.773
Urban,2169,2579,2747,2422,1688,1954,1960,3336,362604.818,3766605.574
Urban,2615,3122,3226,3079,1990,2240,2388,3691,362548.235,3766620.744
Urban,2566,2702,2717,2678,2490,2612,2770,3187,362607.344,3766666.362
Urban,2600,2805,2710,2870,1824,2330,2568,2932,362557.500,3766574.477
Urban,1827,2259,2329,2292,1390,1606,1548,3120,362660.071,3766584.067
Urban,2035,2495,2560,2262,1532,1628,1648,2622,362630.070,3766602.581
Urban,2538,2795,2903,2799,1942,2052,2242,3098,362701.054,3766671.904
Urban,1950,2290,2389,2337,1702,1952,1904,2344,362663.279,3766691.789
Urban,2260,2438,2537,2427,2208,2510,2628,2632,362683.572,3766625.986
Urban,2059,2553,2518,2380,1642,1834,1918,2786,362571.259,3766614.665
Urban,3269,3426,3293,2843,3474,3632,3674,3545,362645.907,3766647.710
Urban,2547,2520,2649,2543,2394,2770,2848,3052,362626.919,3766632.844
Urban,2405,2683,2825,2583,1728,1856,1882,2816,362591.965,3766624.017
Urban,2169,2430,2544,2314,1558,1834,1852,2655,362634.199,3766611.814
Urban,2261,2412,2394,2525,1980,1955,2072,2482,362628.085,3766686.343
Urban,2108,2686,2820,2464,1348,1665,1489,3797,362565.758,3766642.218
Urban,2407,2599,2763,2651,2100,2430,2612,2916,362592.739,3766669.085
Urban,3269,3426,3293,2843,3474,3632,3674,3545,362646.500,3766645.258
Urban,2224,2463,2552,2422,1680,1992,2108,2376,362689.831,3766633.317
Urban,2364,2534,2600,2471,1624,1688,1780,2557,362679.748,3766636.572
Urban,2223,2567,2669,2565,1692,1927,2128,2773,362588.460,3766585.793
Urban,2224,2463,2552,2422,1680,1992,2108,2376,362682.074,3766630.590
Urban,2781,2907,2914,2989,2552,2730,2964,3364,362562.083,3766579.599
Urban,2347,2579,2603,2458,1885,1990,2038,2416,362651.086,3766689.210
Urban,2159,2635,2702,2336,1691,1798,1906,2522,362629.166,3766606.443
Urban,1915,2277,2380,2258,1461,1656,1650,2528,362571.147,3766678.741
Urban,2196,2700,2721,2474,1860,1878,1858,3456,362684.885,3766665.564
Urban,2227,2897,3040,2745,1349,1666,1540,3853,362550.635,3766639.815
Urban,3636,3728,3704,3007,4416,5140,4876,5229,362659.991,3766651.814
Urban,1832,2239,2355,2249,1203,1287,1280,2229,362674.142,3766577.496
Urban,2196,2700,2721,2474,1860,1878,1858,3456,362687.247,3766669.797
Urban,2437,2379,2381,2534,2196,2302,2390,2447,362589.685,3765687.384
Urban,3256,3094,3265,3239,3244,3536,3746,3850,362464.240,3765600.898
Urban,2627,2927,2978,2779,2040,2190,2228,3447,362479.428,3765685.485
Urban,2241,2539,2509,2443,1674,1982,1941,3462,362596.715,3765728.250
Urban,4272,4433,4466,3670,5648,5824,6132,6428,362403.150,3765652.655
Urban,1993,2008,2039,2213,1662,1722,1807,1922,362478.362,3765580.197
Urban,2378,2427,2479,2527,2044,2246,2176,2640,362534.949,3765595.914
Urban,3464,3600,3382,3838,3490,3700,3678,4000,362426.820,3765626.027
Urban,4286,4312,4393,3740,5872,6252,6312,6472,362416.837,3765658.707
Urban,2882,2852,2920,2800,2328,2532,2776,2882,362505.585,3765716.214
Urban,2044,2040,2098,2257,1706,1786,1825,1970,362483.694,3765598.172
Urban,2636,2659,2662,2733,2212,2382,2448,2659,362564.987,3765647.300
Urban,4241,4276,4066,3617,5384,5528,5468,5829,362435.561,3765666.017
Urban,2254,2391,2454,2356,2124,2328,2392,2720,362538.325,3765669.607
Urban,2347,2472,2494,2395,2408,2516,2512,2686,362528.271,3765679.042
