class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
Water,1033,1011,1006,1033,1192,1179,1048,1009,349477.453,3767246.046
Water,1035,1013,1007,1035,1186,1185,1049,1016,349476.411,3767251.989
Water,1033,1011,1006,1033,1192,1179,1048,1009,349477.085,3767246.937
Water,1033,1011,1006,1033,1192,1179,1048,1009,349476.011,3767247.758
Water,1033,1011,1006,1033,1192,1179,1048,1009,349475.076,3767246.462
Water,1035,1013,1007,1035,1186,1185,1049,1016,349474.825,3767251.197
Water,1033,1011,1006,1033,1192,1179,1048,1009,349478.945,3767247.691
Water,1033,1011,1006,1033,1192,1179,1048,1009,349475.682,3767247.440
Water,1035,1013,1007,1035,1186,1185,1049,1016,349477.589,3767250.377
Water,1033,1011,1006,1033,1192,1179,1048,1009,349474.300,3767248.929
Water,1033,1011,1006,1033,1192,1179,1048,1009,349479.353,3767247.533
Water,1033,1011,1006,1033,1192,1179,1048,1009,349475.971,3767247.385
Water,1035,1013,1007,1035,1186,1185,1049,1016,349474.713,3767253.116
Water,1033,1011,1006,1033,1192,1179,1048,1009,349477.180,3767249.685
Water,1035,1013,1007,1035,1186,1185,1049,1016,349479.547,3767250.477
Water,1035,1013,1007,1035,1186,1185,1049,1016,349474.795,3767250.744
Water,1033,1011,1006,1033,1192,1179,1048,1009,349478.720,3767247.731
Water,1035,1013,1007,1035,1186,1185,1049,1016,349474.750,3767250.402
Water,1035,1013,1007,1035,1186,1185,1049,1016,349475.839,3767253.337
Water,1035,1013,1007,1035,1186,1185,1049,1016,349474.080,3767253.496
Water,1033,1011,1006,1033,1192,1179,1048,1009,349477.704,3767249.879
Water,1035,1013,1007,1035,1186,1185,1049,1016,349477.244,3767250.406
Water,1033,1011,1006,1033,1192,1179,1048,1009,349477.218,3767246.965
Water,1035,1013,1007,1035,1186,1185,1049,1016,349473.779,3767251.351
Water,1033,1011,1006,1033,1192,1179,1048,1009,349477.416,3767246.305
Water,1035,1013,1007,1035,1186,1185,1049,1016,349478.297,3767250.494
Water,1035,1013,1007,1035,1186,1185,1049,1016,349477.062,3767252.549
Water,1033,1011,1006,1033,1192,1179,1048,1009,349474.668,3767249.967
Water,1033,1011,1006,1033,1192,1179,1048,1009,349476.148,3767249.179
Water,1033,1011,1006,1033,1192,1179,1048,1009,349474.986,3767245.972
Water,1035,1013,1007,1035,1186,1185,1049,1016,349476.011,3767252.525
Water,1035,1013,1007,1035,1186,1185,1049,1016,349474.714,3767252.785
Water,1033,1011,1006,1033,1192,1179,1048,1009,349475.220,3767247.693
Water,1035,1026,1021,1038,1221,1221,1072,1024,353362.563,3767349.106
Water,1035,1026,1021,1038,1221,1221,1072,1024,353364.331,3767348.680
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.962,3767347.315
Water,1035,1026,1021,1038,1221,1221,1072,1024,353364.757,3767345.351
Water,1035,1026,1021,1038,1221,1221,1072,1024,353360.262,3767346.494
Water,1035,1026,1021,1038,1221,1221,1072,1024,353360.970,3767344.939
Water,1035,1026,1021,1038,1221,1221,1072,1024,353367.053,3767346.585
Water,1035,1026,1021,1038,1221,1221,1072,1024,353361.991,3767345.886
Water,1035,1026,1021,1038,1221,1221,1072,1024,353365.647,3767346.777
Water,1035,1026,1021,1038,1221,1221,1072,1024,353361.894,3767346.150
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.853,3767345.655
Water,1035,1026,1021,1038,1221,1221,1072,1024,353362.396,3767346.633
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.669,3767345.777
Water,1035,1026,1021,1038,1221,1221,1072,1024,353365.512,3767348.903
Water,1035,1026,1021,1038,1221,1221,1072,1024,353360.445,3767349.045
Water,1035,1026,1021,1038,1221,1221,1072,1024,353365.313,3767348.965
Water,1035,1026,1021,1038,1221,1221,1072,1024,353361.004,3767348.976
Water,1035,1026,1021,1038,1221,1221,1072,1024,353364.728,3767345.318
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.876,3767348.065
Water,1039,1022,1025,1042,1226,1221,1071,1019,353359.181,3767346.421
Water,1039,1022,1025,1042,1226,1221,1071,1019,353359.092,3767348.961
Water,1039,1022,1025,1042,1226,1221,1071,1019,353359.975,3767345.067
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.147,3767348.781
Water,1035,1026,1021,1038,1221,1221,1072,1024,353361.515,3767347.885
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.508,3767345.434
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.498,3767345.579
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.535,3767348.289
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.204,3767347.282
Water,1039,1022,1025,1042,1226,1221,1071,1019,353359.163,3767346.415
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.185,3767347.262
Water,1035,1026,1021,1038,1221,1221,1072,1024,353360.035,3767345.780
Water,1039,1022,1025,1042,1226,1221,1071,1019,353359.790,3767347.514
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.090,3767346.835
Water,1035,1026,1021,1038,1221,1221,1072,1024,353360.223,3767347.495
Water,1035,1026,1021,1038,1221,1221,1072,1024,353362.654,3767347.070
Water,1039,1022,1025,1042,1226,1221,1071,1019,353359.102,3767347.749
Water,1035,1026,1021,1038,1221,1221,1072,1024,353362.038,3767347.683
Water,1035,1026,1021,1038,1221,1221,1072,1024,353362.331,3767346.907
Water,1035,1026,1021,1038,1221,1221,1072,1024,353365.486,3767348.229
Water,1035,1026,1021,1038,1221,1221,1072,1024,353364.791,3767348.030
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.595,3767345.333
Water,1035,1026,1021,1038,1221,1221,1072,1024,353360.019,3767345.272
Water,1035,1026,1021,1038,1221,1221,1072,1024,353361.590,3767346.117
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.251,3767345.064
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.353,3767347.989
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.066,3767348.022
Water,1035,1026,1021,1038,1221,1221,1072,1024,353363.063,3767348.385
Water,1035,1026,1021,1038,1221,1221,1072,1024,353364.865,3767346.936
Water,1035,1026,1021,1038,1221,1221,1072,1024,353366.626,3767346.113
Water,1035,1026,1021,1038,1221,1221,1072,1024,353360.170,3767345.164
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.931,3767591.795
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.462,3767592.109
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.155,3767591.992
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.135,3767592.612
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.213,3767592.101
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.766,3767591.903
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.377,3767592.035
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.159,3767591.642
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.101,3767592.729
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.271,3767592.170
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.678,3767591.591
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.148,3767592.530
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.856,3767592.128
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.172,3767592.703
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.112,3767592.046
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.592,3767592.204
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.022,3767592.467
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.196,3767591.638
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.016,3767592.233
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.171,3767592.385
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.714,3767592.622
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.440,3767592.555
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.287,3767592.303
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.930,3767592.082
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.403,3767591.886
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.408,3767591.774
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.070,3767591.792
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.184,3767591.996
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.592,3767592.504
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.434,3767591.796
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.096,3767591.722
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.432,3767591.898
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.645,3767591.931
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.124,3767591.811
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.600,3767592.239
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.155,3767592.502
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.570,3767592.572
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.639,3767591.982
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.147,3767592.250
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.092,3767592.203
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.161,3767592.040
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.821,3767591.911
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.126,3767591.927
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.173,3767592.331
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.943,3767591.740
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.411,3767591.776
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.496,3767592.437
Water,1060,1046,1047,1066,1383,1366,1103,1033,352738.137,3767592.436
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.147,3767592.387
Water,1060,1046,1047,1066,1383,1366,1103,1033,352739.161,3767591.962
Urban,3431,4067,4256,3540,4192,4392,4544,5116,354550.985,3768073.508
Urban,3372,4008,3776,3292,1838,2126,2125,4464,354547.617,3768044.057
Urban,3188,3721,3414,2932,1424,1714,1650,3876,354552.486,3768045.435
Urban,3432,3960,4124,3507,3912,4492,4208,4772,354540.467,3768073.280
Urban,3335,3580,3431,3185,2734,2772,2972,3740,354527.648,3768061.619
Urban,3554,4282,4433,3697,5304,5428,5548,6192,354559.015,3768064.953
Urban,3573,3926,3945,3581,3812,4264,4144,4680,354527.087,3768055.694
Urban,3135,3544,3354,2793,1867,2138,2204,4212,354568.156,3768051.335
Urban,2868,3050,2821,2321,1494,1621,1654,2796,354559.815,3768038.476
Urban,3372,4008,3776,3292,1838,2126,2125,4464,354548.462,3768048.351
Urban,3147,3515,3392,2922,1641,2096,1930,3613,354530.595,3768037.936
Urban,3591,4359,4250,3717,3242,3422,3687,4827,354549.214,3768051.179
Urban,3335,3580,3431,3185,2734,2772,2972,3740,354522.060,3768060.322
Urban,3591,4359,4250,3717,3242,3422,3687,4827,354540.929,3768056.961
Urban,3545,4099,4097,3583,3044,3230,3386,4531,354534.079,3768046.417
Urban,3417,4132,3951,3391,2626,3392,2948,4959,354553.305,3768057.487
Urban,3254,3567,3424,3142,1852,2068,2196,2870,354538.155,3768073.000
Urban,3480,3902,3851,3486,2954,3012,3260,4090,354536.625,3768066.437
Urban,3135,3544,3354,2793,1867,2138,2204,4212,354565.867,3768055.293
Urban,3431,4067,4256,3540,4192,4392,4544,5116,354550.630,3768072.373
Urban,3573,3926,3945,3581,3812,4264,4144,4680,354526.159,3768057.561
Urban,3545,4099,4097,3583,3044,3230,3386,4531,354531.622,3768045.946
Urban,3656,4228,4250,3771,3676,4196,4212,4996,354530.497,3768054.630
Urban,3554,4282,4433,3697,5304,5428,5548,6192,354559.659,3768067.930
Urban,3135,3544,3354,2793,1867,2138,2204,4212,354561.152,3768054.600
Urban,3554,4282,4433,3697,5304,5428,5548,6192,354552.622,3768066.409
Urban,3545,4099,4097,3583,3044,3230,3386,4531,354535.938,3768045.655
Urban,3545,4099,4097,3583,3044,3230,3386,4531,354534.738,3768049.334
Urban,3147,3515,3392,2922,1641,2096,1930,3613,354535.515,3768039.085
Urban,3335,3580,3431,3185,2734,2772,2972,3740,354529.444,3768068.861
Urban,3311,3924,3851,3221,2756,2748,3014,4735,354566.322,3768064.948
Urban,3188,3721,3414,2932,1424,1714,1650,3876,354550.162,3768042.255
Urban,3591,4359,4250,3717,3242,3422,3687,4827,354541.066,3768055.124
Urban,3250,3888,3818,3242,1850,2340,2262,3875,354566.187,3768075.728
Urban,3656,4228,4250,3771,3676,4196,4212,4996,354532.355,3768059.383
Urban,3135,3544,3354,2793,1867,2138,2204,4212,354561.828,3768051.835
Urban,2956,3221,3012,2510,1471,1677,1636,3276,354540.080,3768038.440
Urban,3554,4282,4433,3697,5304,5428,5548,6192,354551.058,3768060.279
Urban,3480,3902,3851,3486,2954,3012,3260,4090,354530.021,3768066.436
Urban,3372,4008,3776,3292,1838,2126,2125,4464,354540.502,3768043.331
Urban,3135,3544,3354,2793,1867,2138,2204,4212,354565.832,3768050.030
Urban,3432,3960,4124,3507,3912,4492,4208,4772,354549.616,3768075.055
Urban,3135,3544,3354,2793,1867,2138,2204,4212,354560.905,3768058.605
Urban,3480,3902,3851,3486,2954,3012,3260,4090,354530.352,3768068.721
Urban,3311,3924,3851,3221,2756,2748,3014,4735,354565.770,3768065.101
Urban,2956,3221,3012,2510,1471,1677,1636,3276,354547.302,3768037.628
Urban,3543,3924,3956,3534,4040,4424,4287,4876,354527.119,3768046.751
Urban,2993,3237,3010,2504,1520,1677,1734,2681,354568.637,3768044.588
Urban,3543,3924,3956,3534,4040,4424,4287,4876,354526.917,3768048.218
Urban,3591,4359,4250,3717,3242,3422,3687,4827,354543.417,3768059.461
Urban,2379,3086,2754,2108,1491,1584,1614,2947,354875.059,3768441.396
Urban,2480,3157,2892,2315,2382,2454,2434,2902,354877.372,3768426.005
Urban,2648,3377,3174,2507,2258,2458,2516,3432,354830.930,3768437.675
Urban,2571,3093,2854,2428,2260,2340,2354,2937,354862.798,3768417.038
Urban,2628,3305,3081,2522,2100,2426,2360,3250,354837.285,3768440.314
Urban,2515,3394,3191,2186,1462,1844,1646,4152,354850.131,3768436.690
Urban,2407,3247,2899,2163,1423,1492,1497,3452,354861.264,3768436.183
Urban,2613,3285,3119,2436,1844,2174,2132,3822,354830.483,3768429.249
Urban,2515,3394,3191,2186,1462,1844,1646,4152,354855.632,3768439.557
Urban,2413,3282,2896,2127,1209,1392,1312,3851,354867.210,3768449.034
Urban,2648,3377,3174,2507,2258,2458,2516,3432,354830.921,3768434.496
Urban,2511,2833,2698,2313,2082,2350,2228,2758,354844.669,3768409.841
Urban,2628,3305,3081,2522,2100,2426,2360,3250,354839.834,3768443.812
Urban,2460,3184,2885,2263,2004,2266,2107,3030,354861.330,3768429.264
Urban,2513,3242,3039,2196,1787,1896,1933,3131,354857.262,3768421.471
Urban,2595,3438,3283,2301,1630,1869,1791,4108,354844.891,3768437.728
Urban,2460,3184,2885,2263,2004,2266,2107,3030,354864.574,3768420.961
Urban,2480,3157,2892,2315,2382,2454,2434,2902,354873.456,3768425.991
Urban,2480,3157,2892,2315,2382,2454,2434,2902,354874.826,3768422.611
Urban,2513,3242,3039,2196,1787,1896,1933,3131,354854.743,3768426.019
Urban,2544,3443,3253,2278,1390,1730,1547,4189,354853.503,3768447.723
Urban,2522,2965,2819,2266,1567,1788,1730,3010,354846.301,3768416.804
Urban,2523,3026,2916,2308,1606,1746,1806,3501,354836.697,3768415.108
Urban,2515,3394,3191,2186,1462,1844,1646,4152,354852.094,3768434.250
Urban,2613,3285,3119,2436,1844,2174,2132,3822,354830.538,3768421.341
Urban,2612,3146,2928,2460,2052,2206,2220,3567,354872.522,3768417.254
Urban,2538,2987,2798,2306,1800,1792,1908,2609,354859.708,3768416.047
Urban,2595,3438,3283,2301,1630,1869,1791,4108,354842.614,3768430.751
Urban,2612,3146,2928,2460,2052,2206,2220,3567,354872.663,3768417.985
Urban,2613,3285,3119,2436,1844,2174,2132,3822,354833.695,3768425.962
Urban,2613,3285,3119,2436,1844,2174,2132,3822,354836.960,3768427.659
Urban,2407,3247,2899,2163,1423,1492,1497,3452,354862.991,3768436.506
Urban,2616,3450,3314,2410,2100,2306,2260,3909,354848.573,3768441.628
Urban,2379,3086,2754,2108,1491,1584,1614,2947,354870.943,3768443.801
Urban,2544,3443,3253,2278,1390,1730,1547,4189,354858.393,3768444.514
Urban,2612,3146,2928,2460,2052,2206,2220,3567,354876.375,3768416.177
Urban,2628,3305,3081,2522,2100,2426,2360,3250,354833.523,3768444.405
Urban,2515,3394,3191,2186,1462,1844,1646,4152,354853.984,3768438.173
Urban,2538,2987,2798,2306,1800,1792,1908,2609,354855.532,3768411.503
Urban,2480,3157,2892,2315,2382,2454,2434,2902,354874.432,3768425.520
Urban,2413,3282,2896,2127,1209,1392,1312,3851,354869.709,3768447.222
Urban,2571,3093,2854,2428,2260,2340,2354,2937,354860.169,3768416.723
Urban,2403,3137,2833,2197,1948,2090,2112,2888,354874.717,3768436.777
Urban,2413,3282,2896,2127,1209,1392,1312,3851,354862.434,3768441.218
Urban,2407,3247,2899,2163,1423,1492,1497,3452,354863.435,3768438.800
Urban,2522,2965,2819,2266,1567,1788,1730,3010,354847.408,3768412.901
Urban,2628,3305,3081,2522,2100,2426,2360,3250,354835.666,3768443.810
Urban,2648,3377,3174,2507,2258,2458,2516,3432,354830.454,3768436.258
Urban,2515,3394,3191,2186,1462,1844,1646,4152,354855.794,3768434.385
Urban,2480,3157,2892,2315,2382,2454,2434,2902,354872.463,3768428.771
Urban,2701,3102,2781,1968,1269,1416,1456,3125,357367.699,3769574.352
Urban,2628,2820,2668,2112,1445,1616,1697,3100,357364.418,3769532.283
Urban,2636,3158,2869,2162,1238,1463,1389,3761,357337.045,3769556.988
Urban,2698,2790,2566,1914,1309,1486,1562,2785,357341.273,3769490.481
Urban,2444,2825,2689,1996,1280,1448,1336,3297,357330.734,3769510.284
Urban,2444,2825,2689,1996,1280,1448,1336,3297,357330.586,3769513.777
Urban,3327,2982,2732,2377,1538,1698,1963,3243,357332.963,3769471.104
Urban,2514,2841,2626,2230,1808,1970,2094,2452,357397.854,3769555.466
Urban,2415,2741,2531,1869,1272,1510,1381,3052,357356.811,3769538.518
Urban,3044,3332,3079,2722,1562,1910,1938,3500,357421.885,3769476.352
Urban,2627,3020,2732,1937,1376,1586,1629,3253,357367.066,3769563.966
Urban,3093,3245,3071,2713,2382,2618,2674,3577,357426.384,3769455.150
Urban,2817,2953,2829,2481,2166,2332,2478,3475,357389.396,3769534.228
Urban,2689,2925,2751,2057,1186,1402,1364,2992,357353.979,3769494.615
Urban,2511,2923,2732,2004,1239,1425,1387,2899,357347.805,3769548.750
Urban,2589,2788,2632,2354,2192,2542,2656,3086,357398.397,3769542.686
Urban,2661,3154,2820,1973,1194,1396,1372,3425,357379.414,3769573.715
Urban,3100,3274,3064,2775,1904,2050,2174,3132,357402.445,3769467.277
Urban,2415,2741,2531,1869,1272,1510,1381,3052,357358.219,3769538.257
Urban,3159,3271,3089,2681,1580,1901,1969,3272,357357.348,3769457.022
Urban,2398,2882,2662,2037,1530,1826,1584,3063,357333.049,3769520.735
Urban,2661,3154,2820,1973,1194,1396,1372,3425,357373.033,3769574.246
Urban,3159,3271,3089,2681,1580,1901,1969,3272,357352.616,3769454.787
Urban,2612,2889,2762,2008,1438,1734,1910,2838,357351.349,3769559.415
Urban,2973,3275,3034,2849,2354,2492,2544,3209,357412.055,3769486.685
Urban,3178,3516,3508,3210,1938,2234,2404,3140,357390.270,3769479.436
Urban,2628,2820,2668,2112,1445,1616,1697,3100,357369.267,3769534.459
Urban,2606,2768,2617,2041,1364,1489,1506,3204,357363.510,3769540.800
Urban,2939,3205,3020,2822,1652,2010,2088,2818,357394.993,3769502.541
Urban,3274,3016,2821,2391,1465,1774,1956,3154,357341.451,3769478.017
Urban,3274,3016,2821,2391,1465,1774,1956,3154,357348.325,3769479.197
Urban,2624,3196,2923,2061,1404,1684,1682,3895,357388.363,3769573.124
Urban,2762,2891,2767,2316,1697,1951,2110,2803,357379.547,3769539.810
Urban,2354,2857,2641,1931,1396,1596,1580,3021,357402.096,3769569.691
Urban,2837,2765,2545,2073,1392,1620,1735,2865,357339.763,3769491.458
Urban,2432,2978,2700,2087,1746,2056,2024,3299,357333.612,3769530.528
Urban,3327,2982,2732,2377,1538,1698,1963,3243,357336.251,3769473.830
Urban,2398,2882,2662,2037,1530,1826,1584,3063,357335.992,3769522.550
Urban,2939,3205,3020,2822,1652,2010,2088,2818,357398.458,3769503.809
Urban,2698,2790,2566,1914,1309,1486,1562,2785,357342.595,3769498.542
Urban,2589,2788,2632,2354,2192,2542,2656,3086,357396.562,3769546.361
Urban,2772,3039,3100,2823,1902,1864,2068,2412,357407.611,3769517.562
Urban,3328,3812,3799,3680,4716,4752,4564,5364,357383.930,3769460.613
Urban,2826,2959,2890,2601,1963,2238,2396,2656,357393.026,3769529.480
Urban,2899,3288,3254,2723,2228,2528,2687,2979,357378.892,3769497.795
Urban,3278,3801,3825,3580,4116,3886,4000,4868,357388.877,3769473.291
Urban,3356,3418,3237,2937,2334,2388,2597,3597,357354.913,3769467.279
Urban,2968,2873,2664,2105,1364,1532,1587,2910,357340.353,3769481.369
Urban,3356,3418,3237,2937,2334,2388,2597,3597,357355.165,3769461.360
Urban,2872,3375,3356,3070,4160,4356,4472,5053,357414.706,3769505.438
Urban,2692,2988,2788,2167,1547,1678,1785,2743,356761.093,3771551.959
Urban,2800,2793,2705,2447,2098,2372,2584,3100,356766.171,3771500.421
